bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
487413,1022,HB1683,4,Passed,2013-05-10,"Authorizing recognition of institutions of postsecondary study in order to retain federal financial aid eligibility.","Authorizing recognition of institutions of postsecondary study in order to retain federal financial aid eligibility.",0,,2013-05-10,"Effective date 7/28/2013.",https://legiscan.com/WA/bill/HB1683/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1683&year=2013
487420,1022,HB1684,2,Engrossed,2013-02-27,"Defining suitable work to include a minimum age requirement.","Defining suitable work to include a minimum age requirement.",960,"Senate Rules",2014-03-13,"By resolution, returned to House Rules Committee for third reading.",https://legiscan.com/WA/bill/HB1684/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1684&year=2013
487424,1022,HB1685,1,Introduced,2013-02-05,"Utilizing a portion of public utility tax collected for water distribution to fund the health programs of the departments of ecology and health.","Utilizing a portion of public utility tax collected for water distribution to fund the health programs of the departments of ecology and health.",2759,"House Appropriations",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1685/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1685&year=2013
487436,1022,HB1686,4,Passed,2013-04-23,"Concerning high school equivalency certificates.","Concerning high school equivalency certificates.",0,,2013-04-23,"Effective date 7/28/2013.",https://legiscan.com/WA/bill/HB1686/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1686&year=2013
487440,1022,HB1687,1,Introduced,2013-02-05,"Concerning the taxing authority of public facilities districts.","Concerning the taxing authority of public facilities districts.",0,,2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1687/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1687&year=2013
485927,1022,HB1688,4,Passed,2013-05-10,"Establishing a requirement and system for reporting incidents of student restraint and isolation in public schools.","Establishing a requirement and system for reporting incidents of student restraint and isolation in public schools.",0,,2013-05-10,"Effective date 7/28/2013.",https://legiscan.com/WA/bill/HB1688/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1688&year=2013
487446,1022,HB1689,1,Introduced,2013-02-05,"Creating a silver alert system.","Creating a silver alert system.",2763,"House Public Safety",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1689/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1689&year=2013
487456,1022,HB1690,1,Introduced,2013-02-05,"Permitting entities to qualify for cost recovery incentives from solar energy systems located on real property of the entity's controlling owner.","Permitting entities to qualify for cost recovery incentives from solar energy systems located on real property of the entity's controlling owner.",933,"House Finance",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1690/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1690&year=2013
487460,1022,HB1691,1,Introduced,2013-02-05,"Authorizing the educational service district board or local school board to fill vacancies on the board of directors in second-class school districts with an at-large appointment if after one hundred twenty days a candidate from the director district cannot be recruited.","Authorizing the educational service district board or local school board to fill vacancies on the board of directors in second-class school districts with an at-large appointment if after one hundred twenty days a candidate from the director district cannot be recruited.",930,"House Education",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1691/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1691&year=2013
487465,1022,HB1692,1,Introduced,2013-02-05,"Implementing career and college ready graduation requirements.","Implementing career and college ready graduation requirements.",930,"House Education",2014-01-13,"Referred to Education.",https://legiscan.com/WA/bill/HB1692/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1692&year=2013
487474,1022,HB1693,1,Introduced,2013-02-05,"Providing tax relief for new businesses in high growth business sectors.","Providing tax relief for new businesses in high growth business sectors.",2759,"House Appropriations",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1693/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1693&year=2013
488966,1022,HB1694,1,Introduced,2013-02-06,"Establishing a residential schedule adjustment for determinations of child support obligations.","Establishing a residential schedule adjustment for determinations of child support obligations.",0,,2014-01-30,"Executive session scheduled, but no action was taken in the House Committee on Judiciary at 8:00 AM.",https://legiscan.com/WA/bill/HB1694/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1694&year=2013
488974,1022,HB1695,1,Introduced,2013-02-06,"Allowing the use of lodging taxes for financing workforce housing and tourism promotion activities or facilities.","Allowing the use of lodging taxes for financing workforce housing and tourism promotion activities or facilities.",933,"House Finance",2014-01-13,"Referred to Finance.",https://legiscan.com/WA/bill/HB1695/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1695&year=2013
487621,1022,HB1696,1,Introduced,2013-02-06,"Revising the admissibility in a civil action of failing to wear safety belt assemblies and failing to use child restraint systems.","Revising the admissibility in a civil action of failing to wear safety belt assemblies and failing to use child restraint systems.",940,"House Judiciary",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1696/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1696&year=2013
488980,1022,HB1697,1,Introduced,2013-02-06,"Exempting from disclosure and copying valuable commercial information in records pertaining to solid waste collection companies in possession of the Washington utilities and transportation commission.","Exempting from disclosure and copying valuable commercial information in records pertaining to solid waste collection companies in possession of the Washington utilities and transportation commission.",0,,2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1697/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1697&year=2013
488989,1022,HB1698,1,Introduced,2013-02-06,"Requiring the installation and maintenance of signs indicating the end of school speed zones.","Requiring the installation and maintenance of signs indicating the end of school speed zones.",0,,2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1698/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1698&year=2013
488996,1022,HB1699,1,Introduced,2013-02-06,"Making energy conservation a top priority by adding new incentives and aligning the timing of the acquisitions of eligible renewable resources, electricity, or equivalent renewable energy credits, with the need for additional electric generating resources to serve consumers' loads, without changing the eligible renewable targets.","Making energy conservation a top priority by adding new incentives and aligning the timing of the acquisitions of eligible renewable resources, electricity, or equivalent renewable energy credits, with the need for additional electric generating resources to serve consumers' loads, without changing the eligible renewable targets.",2764,"House Technology & Economic Development",2014-01-13,"Referred to Technology & Economic Development.",https://legiscan.com/WA/bill/HB1699/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1699&year=2013
487620,1022,HB1700,1,Introduced,2013-02-06,"Addressing health plans provided through associations or member-governed groups.","Addressing health plans provided through associations or member-governed groups.",937,"House Health Care and Wellness",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1700/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1700&year=2013
489004,1022,HB1701,1,Introduced,2013-02-06,"Implementing recommendations of the adult family home quality assurance panel.","Implementing recommendations of the adult family home quality assurance panel.",937,"House Health Care and Wellness",2014-01-13,"Referred to Health Care & Wellness.",https://legiscan.com/WA/bill/HB1701/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1701&year=2013
489013,1022,HB1702,1,Introduced,2013-02-06,"Addressing the commercial transportation of passengers.","Addressing the commercial transportation of passengers.",946,"House Transportation",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1702/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1702&year=2013
489021,1022,HB1703,1,Introduced,2013-02-06,"Promoting firearm safety through an education program funded through fees on firearms and ammunition and creating a sales tax exemption on gun locks.","Promoting firearm safety through an education program funded through fees on firearms and ammunition and creating a sales tax exemption on gun locks.",940,"House Judiciary",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1703/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1703&year=2013
489034,1022,HB1704,1,Introduced,2013-02-06,"Regarding notice required by the parks and recreation commission.","Regarding notice required by the parks and recreation commission.",0,,2014-02-18,"Returned to Rules Committee for second reading.",https://legiscan.com/WA/bill/HB1704/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1704&year=2013
489040,1022,HB1705,1,Introduced,2013-02-06,"Providing incentives for solar energy.","Providing incentives for solar energy.",0,,2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1705/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1705&year=2013
489050,1022,HB1706,1,Introduced,2013-02-06,"Allowing county treasurers to retain a portion of the state property tax to defray the costs of collection.","Allowing county treasurers to retain a portion of the state property tax to defray the costs of collection.",1714,"House Local Government",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1706/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1706&year=2013
489056,1022,HB1707,1,Introduced,2013-02-06,"Concerning the taxation of large airplanes.","Concerning the taxation of large airplanes.",933,"House Finance",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1707/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1707&year=2013
487885,1022,HB1708,1,Introduced,2013-02-06,"Concerning the enforcement powers of the office of financial recovery.","Concerning the enforcement powers of the office of financial recovery.",1713,"House Early Learning & Human Services",2014-01-13,"Referred to Early Learning & Human Services.",https://legiscan.com/WA/bill/HB1708/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1708&year=2013
489067,1022,HB1709,4,Passed,2014-03-31,"Requiring a study to develop a state foreign language education interpreter training program.","Requiring a study to develop a state foreign language education interpreter training program.",0,,2014-03-31,"Effective date 6/12/2014.",https://legiscan.com/WA/bill/HB1709/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1709&year=2013
489072,1022,HB1710,2,Engrossed,2013-03-08,"Concerning the taxation of commuter air carriers.","Concerning the taxation of commuter air carriers.",933,"House Finance",2014-01-13,"Referred to Finance.",https://legiscan.com/WA/bill/HB1710/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1710&year=2013
489081,1022,HB1711,1,Introduced,2013-02-06,"Allowing multiple liquor licenses at the same physical premises.","Allowing multiple liquor licenses at the same physical premises.",0,,2014-02-18,"Returned to Rules Committee for second reading.",https://legiscan.com/WA/bill/HB1711/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1711&year=2013
489088,1022,HB1712,1,Introduced,2013-02-06,"Concerning state implementation of the federal patient protection and affordable care act.","Concerning state implementation of the federal patient protection and affordable care act.",937,"House Health Care and Wellness",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1712/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1712&year=2013
489094,1022,HB1713,1,Introduced,2013-02-06,"Requesting and implementing a waiver to authorize Washington state to enroll certain individuals in the state health benefit exchange rather than medicaid.","Requesting and implementing a waiver to authorize Washington state to enroll certain individuals in the state health benefit exchange rather than medicaid.",937,"House Health Care and Wellness",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1713/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1713&year=2013
489102,1022,HB1714,1,Introduced,2013-02-06,"Changing open public meetings provisions.","Changing open public meetings provisions.",0,,2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1714/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1714&year=2013
489111,1022,HB1715,2,Engrossed,2013-03-12,"Allowing the department of corrections to exempt information contained in the internal database on security threat group data from dissemination under the public records act.","Allowing the department of corrections to exempt information contained in the internal database on security threat group data from dissemination under the public records act.",2762,"House Government Operations & Elections",2014-01-13,"Referred to Government Operations & Elections.",https://legiscan.com/WA/bill/HB1715/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1715&year=2013
487887,1022,HB1716,1,Introduced,2013-02-06,"Concerning the standard of evidence for appeals of valuation of property for purposes of taxation.","Concerning the standard of evidence for appeals of valuation of property for purposes of taxation.",933,"House Finance",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1716/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1716&year=2013
489120,1022,HB1717,4,Passed,2013-05-15,"Incentivizing up-front environmental planning, review, and infrastructure construction actions.","Incentivizing up-front environmental planning, review, and infrastructure construction actions.",0,,2013-05-15,"Effective date 7/28/2013*.",https://legiscan.com/WA/bill/HB1717/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1717&year=2013
489126,1022,HB1718,1,Introduced,2013-02-06,"Concerning for hire vehicles, limousines, and taxicabs.","Concerning for hire vehicles, limousines, and taxicabs.",1712,"House Labor & Workforce Development",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1718/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1718&year=2013
489136,1022,HB1719,1,Introduced,2013-02-06,"Addressing drayage truck operators at certain ports.","Addressing drayage truck operators at certain ports.",0,,2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1719/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1719&year=2013
487622,1022,HB1720,1,Introduced,2013-02-06,"Increasing transparency of donors to candidates and ballot measures.","Increasing transparency of donors to candidates and ballot measures.",0,,2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1720/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1720&year=2013
489143,1022,HB1721,1,Introduced,2013-02-06,"Establishing a period of public and legislative review of appropriations legislation.","Establishing a period of public and legislative review of appropriations legislation.",2759,"House Appropriations",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1721/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1721&year=2013
489153,1022,HB1722,1,Introduced,2013-02-06,"Concerning the sales and use tax exemption for propane or natural gas used to heat greenhouses.","Concerning the sales and use tax exemption for propane or natural gas used to heat greenhouses.",933,"House Finance",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1722/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1722&year=2013
489161,1022,HB1723,4,Passed,2013-05-21,"Concerning early learning opportunities.","Concerning early learning opportunities.",0,,2013-05-21,"Effective date 7/28/2013.",https://legiscan.com/WA/bill/HB1723/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1723&year=2013
489168,1022,HB1724,4,Passed,2014-03-28,"Concerning statements made by juveniles during assessments or screenings for mental health or chemical dependency treatment.","Concerning statements made by juveniles during assessments or screenings for mental health or chemical dependency treatment.",0,,2014-03-28,"Effective date 6/12/2014.",https://legiscan.com/WA/bill/HB1724/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1724&year=2013
489176,1022,HB1725,1,Introduced,2013-02-06,"Creating the tuition support fund program.","Creating the tuition support fund program.",0,,2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1725/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1725&year=2013
489185,1022,HB1726,1,Introduced,2013-02-06,"Modifying certain vehicle registration renewal requirements.","Modifying certain vehicle registration renewal requirements.",946,"House Transportation",2014-01-13,"Referred to Transportation.",https://legiscan.com/WA/bill/HB1726/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1726&year=2013
489193,1022,HB1727,2,Engrossed,2013-03-11,"Raising licensure limits to allow assisted living facilities to serve a higher acuity resident population.","Raising licensure limits to allow assisted living facilities to serve a higher acuity resident population.",960,"Senate Rules",2014-03-13,"By resolution, returned to House Rules Committee for third reading.",https://legiscan.com/WA/bill/HB1727/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1727&year=2013
489201,1022,HB1728,1,Introduced,2013-02-06,"Concerning the disposable income calculation for property tax relief programs for low-income, disabled, and retired persons.","Concerning the disposable income calculation for property tax relief programs for low-income, disabled, and retired persons.",933,"House Finance",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1728/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1728&year=2013
489207,1022,HB1729,1,Introduced,2013-02-06,"Prohibiting the possession of firearms by a criminal street gang associate or member.","Prohibiting the possession of firearms by a criminal street gang associate or member.",940,"House Judiciary",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1729/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1729&year=2013
489223,1022,HB1730,1,Introduced,2013-02-06,"Adding drive-by shooting to the list of most serious offenses.","Adding drive-by shooting to the list of most serious offenses.",2763,"House Public Safety",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1730/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1730&year=2013
489227,1022,HB1731,1,Introduced,2013-02-06,"Adding unlawful possession of a firearm in the first degree to the list of most serious offenses.","Adding unlawful possession of a firearm in the first degree to the list of most serious offenses.",940,"House Judiciary",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1731/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1731&year=2013
489236,1022,HB1732,1,Introduced,2013-02-06,"Addressing the criminal street gang-related sentencing enhancement.","Addressing the criminal street gang-related sentencing enhancement.",2763,"House Public Safety",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1732/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1732&year=2013
489242,1022,HB1733,2,Engrossed,2013-03-05,"Requiring capital and transportation project investments to be searchable by the public for certain detailed information.","Requiring capital and transportation project investments to be searchable by the public for certain detailed information.",2762,"House Government Operations & Elections",2014-01-13,"Referred to Government Operations & Elections.",https://legiscan.com/WA/bill/HB1733/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1733&year=2013
489249,1022,HB1734,1,Introduced,2013-02-06,"Concerning exemptions from the five-year time limit for recipients of the temporary assistance for needy families program.","Concerning exemptions from the five-year time limit for recipients of the temporary assistance for needy families program.",2759,"House Appropriations",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1734/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1734&year=2013
489258,1022,HB1735,1,Introduced,2013-02-06,"Concerning accountability in providing opportunities for certain students to participate in transition services.","Concerning accountability in providing opportunities for certain students to participate in transition services.",0,,2014-02-06,"Public hearing in the House Appropriations Subcommittee on Education at 10:00 AM.",https://legiscan.com/WA/bill/HB1735/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1735&year=2013
489266,1022,HB1736,4,Passed,2013-05-10,"Concerning higher education operating efficiencies.","Concerning higher education operating efficiencies.",0,,2013-05-10,"Effective date 7/28/2013.",https://legiscan.com/WA/bill/HB1736/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1736&year=2013
489273,1022,HB1737,4,Passed,2013-05-10,"Concerning supervision of physician assistants.","Concerning supervision of physician assistants.",0,,2013-05-10,"Effective date 7/28/2013.",https://legiscan.com/WA/bill/HB1737/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1737&year=2013
489282,1022,HB1738,4,Passed,2013-05-03,"Authorizing political subdivisions to purchase certain technology and services from the United States government.","Authorizing political subdivisions to purchase certain technology and services from the United States government.",0,,2013-05-03,"Effective date 7/28/2013.",https://legiscan.com/WA/bill/HB1738/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1738&year=2013
489290,1022,HB1739,1,Introduced,2013-02-06,"Requiring guidelines for the percentage of resident, nonresident, and foreign students at institutions of higher education.","Requiring guidelines for the percentage of resident, nonresident, and foreign students at institutions of higher education.",0,,2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1739/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1739&year=2013
491160,1022,HB1740,2,Engrossed,2013-03-07,"Concerning fingerprint-based background checks for state-registered appraiser trainee applicants and existing credential holders.","Concerning fingerprint-based background checks for state-registered appraiser trainee applicants and existing credential holders.",0,,2014-02-18,"Returned to Rules Committee for third reading.",https://legiscan.com/WA/bill/HB1740/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1740&year=2013
491148,1022,HB1741,1,Introduced,2013-02-07,"Allowing certain retirees to participate in the insurance programs under chapter 41.05 RCW.","Allowing certain retirees to participate in the insurance programs under chapter 41.05 RCW.",2759,"House Appropriations",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1741/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1741&year=2013
491140,1022,HB1742,4,Passed,2014-03-17,"Allowing sales of growlers of wine.","Allowing sales of growlers of wine.",0,,2014-03-17,"Effective date 6/12/2014.",https://legiscan.com/WA/bill/HB1742/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1742&year=2013
489478,1022,HB1743,1,Introduced,2013-02-07,"Addressing when vehicles overtake and pass pedestrians or bicyclists.","Addressing when vehicles overtake and pass pedestrians or bicyclists.",946,"House Transportation",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1743/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1743&year=2013
490316,1022,HB1744,1,Introduced,2013-02-07,"Excusing work and school absences for a reason of faith or conscience.","Excusing work and school absences for a reason of faith or conscience.",940,"House Judiciary",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1744/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1744&year=2013
491132,1022,HB1745,1,Introduced,2013-02-07,"Addressing the high occupancy toll lanes on state route 167.","Addressing the high occupancy toll lanes on state route 167.",946,"House Transportation",2014-01-13,"Referred to Transportation.",https://legiscan.com/WA/bill/HB1745/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1745&year=2013
491124,1022,HB1746,1,Introduced,2013-02-07,"Concerning a municipal officer's beneficial interest in certain renewable energy or conservation programs.","Concerning a municipal officer's beneficial interest in certain renewable energy or conservation programs.",0,,2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1746/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1746&year=2013
489481,1022,HB1747,1,Introduced,2013-02-07,"Developing and enforcing standards for the department of social and health services' supported living program.","Developing and enforcing standards for the department of social and health services' supported living program.",1713,"House Early Learning & Human Services",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1747/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1747&year=2013
489479,1022,HB1748,1,Introduced,2013-02-07,"Concerning the business and occupation taxation of dairy products.","Concerning the business and occupation taxation of dairy products.",933,"House Finance",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1748/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1748&year=2013
491113,1022,HB1749,1,Introduced,2013-02-07,"Modifying metropolitan park district property tax levies to assist park districts with populations less than twenty thousand.","Modifying metropolitan park district property tax levies to assist park districts with populations less than twenty thousand.",933,"House Finance",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1749/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1749&year=2013
491106,1022,HB1750,1,Introduced,2013-02-07,"Establishing special license endorsements for cigar lounges and retail tobacconist shops.","Establishing special license endorsements for cigar lounges and retail tobacconist shops.",2759,"House Appropriations",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1750/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1750&year=2013
491097,1022,HB1751,1,Introduced,2013-02-07,"Providing for equal tax treatment of investment securities for in-state and out-of-state banks.","Providing for equal tax treatment of investment securities for in-state and out-of-state banks.",0,,2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1751/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1751&year=2013
489477,1022,HB1752,4,Passed,2013-05-14,"Modifying requirements for the operation of commercial motor vehicles in compliance with federal regulations.","Modifying requirements for the operation of commercial motor vehicles in compliance with federal regulations.",0,,2013-05-14,"Effective date 7/8/2014*.",https://legiscan.com/WA/bill/HB1752/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1752&year=2013
491088,1022,HB1753,2,Engrossed,2013-03-11,"Regulating interpreter services.","Regulating interpreter services.",2759,"House Appropriations",2014-01-13,"Referred to Appropriations.",https://legiscan.com/WA/bill/HB1753/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1753&year=2013
491080,1022,HB1754,1,Introduced,2013-02-07,"Concerning projects of statewide significance for economic development and transportation.","Concerning projects of statewide significance for economic development and transportation.",0,,2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1754/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1754&year=2013
489644,1022,HB1755,1,Introduced,2013-02-07,"Concerning an exemption from discover pass requirements for off-road vehicles.","Concerning an exemption from discover pass requirements for off-road vehicles.",2758,"House Appropriations Subcommittee on General Government",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1755/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1755&year=2013
491070,1022,HB1756,1,Introduced,2013-02-07,"Concerning scrap metal licensing.","Concerning scrap metal licensing.",0,,2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1756/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1756&year=2013
491061,1022,HB1757,1,Introduced,2013-02-07,"Providing monitoring of the development of a one-stop portal for Washington businesses.","Providing monitoring of the development of a one-stop portal for Washington businesses.",2759,"House Appropriations",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1757/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1757&year=2013
489643,1022,HB1758,1,Introduced,2013-02-07,"Regarding boating safety.","Regarding boating safety.",2763,"House Public Safety",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1758/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1758&year=2013
489642,1022,HB1759,1,Introduced,2013-02-07,"Concerning veterans' assistance levies.","Concerning veterans' assistance levies.",0,,2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1759/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1759&year=2013
492195,1022,HB1760,1,Introduced,2013-02-08,"Concerning the replacement of like-in-kind household appliances.","Concerning the replacement of like-in-kind household appliances.",1712,"House Labor & Workforce Development",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1760/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1760&year=2013
492200,1022,HB1761,1,Introduced,2013-02-08,"Concerning shellfish aquaculture.","Concerning shellfish aquaculture.",923,"House Agriculture and Natural Resources",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1761/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1761&year=2013
491241,1022,HB1762,1,Introduced,2013-02-08,"Concerning electronic presentment of claims against the state arising out of tortious conduct.","Concerning electronic presentment of claims against the state arising out of tortious conduct.",940,"House Judiciary",2014-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1762/2013,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1762&year=2013
